id,zip,member_type,city,state,grad_year,age,maj_prac_focus,college_code,purpose,category,full_state
177119,48127-3622,DO-M,Dearborn Heights,MI,2011,31,Internal Medicine,118457,Home,1,Michigan
155278,48912-5140,DO-M,Lansing,MI,2008,33,Internal Medicine,118445,Home,0,Michigan
68004,49301-8513,DO-M,Ada,MI,1997,43,Internal Medicine,118445,Home,0,Michigan
173525,48328-4264,DO-M,Waterford,MI,2010,30,Internal Medicine,118457,Home,2,Michigan
60932,48236-1232,DO-M,Grosse Pointe,MI,1994,47,Internal Medicine,118445,Home,0,Michigan
151843,48820-9266,DO-M,Dewitt,MI,2006,37,Internal Medicine,118445,Home,0,Michigan
65832,48301-2714,DO-M,Bloomfield Hills,MI,1996,44,Internal Medicine,118442,Home,0,Michigan
35319,48237-2550,DO-M,Oak Park,MI,1977,66,Internal Medicine,118457,Business,0,Michigan
151440,48093-3472,DO-M,Warren,MI,2006,37,Internal Medicine,118457,Business,0,Michigan
145572,48381-2830,DO-M,Milford,MI,2005,43,Internal Medicine,118457,Home,0,Michigan
185679,48080-2928,DO-M,Saint Clair Shores,MI,2012,27,Internal Medicine,118457,Home,5,Michigan
173528,48910-3428,DO-M,Lansing,MI,2010,29,Internal Medicine,118457,Home,5,Michigan
151313,48842-8738,DO-M,Holt,MI,2006,35,Internal Medicine,118457,Home,0,Michigan
168257,48072-2162,DO-M,Berkley,MI,2009,30,Internal Medicine,118457,Home,3,Michigan
177127,48866-8666,DO-M,Ovid,MI,2011,29,Internal Medicine,118457,Home,1,Michigan
177511,48439-8065,DO-M,Grand Blanc,MI,2011,28,Internal Medicine,118465,Business,1,Michigan
68194,49684-9292,DO-M,Traverse City,MI,1997,43,Internal Medicine,118446,Business,0,Michigan
188649,48382-2201,DO-M,Commerce Township,MI,2012,28,Internal Medicine,118468,Business,5,Michigan
56325,48446-0400,DO-M,Lapeer,MI,1991,57,Internal Medicine,118447,Home,0,Michigan
34472,48843-8967,DO-M,Howell,MI,1976,64,Internal Medicine,118457,Home,0,Michigan
185747,48848-8216,DO-M,Laingsburg,MI,2012,27,Internal Medicine,118457,Home,5,Michigan
168279,49315-,DO-M,Byron Center,MI,2009,31,Internal Medicine,118457,Home,2,Michigan
45107,48083-2505,DO-M,Troy,MI,1985,55,Internal Medicine,118461,Home,0,Michigan
61646,48335-2706,DO-M,Farmington Hills,MI,1994,47,Internal Medicine,118457,Home,0,Michigan
54462,48342-2217,DO-M,Pontiac,MI,1990,53,Internal Medicine,118445,Business,0,Michigan
170520,49083-,DO-M,Richland,MI,2010,46,Internal Medicine,118465,Home,2,Michigan
179736,49519-9606,DO-M,Wyoming,MI,2011,33,Internal Medicine,118439,Business,1,Michigan
161825,49009-9600,DO-M,Kalamazoo,MI,2008,33,Internal Medicine,155767,Home,5,Michigan
160755,48322-4224,DO-M,West Bloomfield,MI,2008,32,Internal Medicine,118447,Home,0,Michigan
176314,48067-4212,DO-M,Royal Oak,MI,2010,31,Internal Medicine,118446,Home,5,Michigan
3125,48840-8856,DO-M,Haslett,MI,1954,85,Internal Medicine,118442,Home,14,Michigan
185687,48043,DO-M,Mount Clemens,MI,2012,29,Internal Medicine,118457,Home,5,Michigan
48742,49341-9684,DO-M,Rockford,MI,1987,56,Internal Medicine,118457,Home,0,Michigan
173536,48221-1811,DO-M,Detroit,MI,2010,29,Internal Medicine,118457,Home,2,Michigan
70914,49007-5381,DO-M,Kalamazoo,MI,1998,42,Internal Medicine,118457,Business,0,Michigan
177135,49668-9604,DO-M,Mesick,MI,2011,28,Internal Medicine,118457,Home,1,Michigan
69487,48374-3860,DO-M,Novi,MI,1997,50,Internal Medicine,118464,Home,0,Michigan
75454,48864-4081,DO-M,Okemos,MI,2004,42,Internal Medicine,118457,Home,0,Michigan
154340,48314-1627,DO-M,Sterling Heights,MI,2007,33,Internal Medicine,118446,Home,1,Michigan
187504,48126,DO-M,Dearborn,MI,2012,28,Internal Medicine,118466,Home,5,Michigan
173538,48507-4568,DO-M,Flint,MI,2010,31,Internal Medicine,118457,Home,2,Michigan
185835,49085-2043,DO-M,Saint Joseph,MI,2012,28,Internal Medicine,118459,Home,5,Michigan
71923,48840-8855,DO-M,Haslett,MI,1998,47,Internal Medicine,118466,Home,0,Michigan
145608,48374-2330,DO-M,Novi,MI,2005,35,Internal Medicine,118457,Home,0,Michigan
177628,48334-1804,DO-M,Farmington Hills,MI,2011,29,Internal Medicine,118454,Home,1,Michigan
184421,48091-1651,DO-M,Warren,MI,2012,29,Internal Medicine,118467,Home,5,Michigan
192561,49506-1947,DO-M,Grand Rapids,MI,2013,27,Internal Medicine,118457,Home,5,Michigan
41080,49442-2407,DO-M,Muskegon,MI,1981,59,Internal Medicine,118445,Business,0,Michigan
39458,48185-7128,DO-M,Westland,MI,1983,60,Internal Medicine,118445,Business,0,Michigan
39759,48312-4258,DO-M,Sterling Heights,MI,1982,60,Internal Medicine,118457,Business,0,Michigan
125206,48348-1965,DO-M,Clarkston,MI,2003,,Internal Medicine,118457,Home,0,Michigan
74486,49424-8035,DO-M,Holland,MI,2000,41,Internal Medicine,118442,Business,0,Michigan
70541,49849-3348,DO-M,Ishpeming,MI,1998,45,Internal Medicine,118447,Home,0,Michigan
124844,49519-9691,DO-M,Grand Rapids,MI,2003,42,Internal Medicine,118446,Business,0,Michigan
186045,48067-2844,DO-M,Royal Oak,MI,2012,31,Internal Medicine,118447,Home,5,Michigan
153653,48109-0600,DO-M,Ann Arbor,MI,2007,33,Internal Medicine,118467,Business,2,Michigan
185838,48911-8164,DO-M,Lansing,MI,2012,28,Internal Medicine,118459,Home,5,Michigan
161460,48334-4065,DO-M,Farmington Hills,MI,2008,41,Internal Medicine,118445,Home,1,Michigan
29954,48309-1623,DO-M,Rochester Hills,MI,1972,68,Internal Medicine,118446,Home,0,Michigan
139155,48214-3731,DO-M,Detroit,MI,2004,35,Internal Medicine,118447,Business,0,Michigan
186046,48336-1049,DO-M,Farmington,MI,2012,29,Internal Medicine,118447,Home,5,Michigan
151985,48315-1960,DO-M,Utica,MI,2006,34,Internal Medicine,118445,Home,0,Michigan
35331,48235-1454,DO-M,Detroit,MI,1977,75,Internal Medicine,118457,Home,14,Michigan
151326,48813-0367,DO-M,Charlotte,MI,2006,44,Internal Medicine,118457,Home,0,Michigan
151327,48170-1508,DO-M,Plymouth,MI,2006,35,Internal Medicine,118457,Home,0,Michigan
53940,48331-3923,DO-M,Farmington Hills,MI,1990,49,Internal Medicine,118453,Home,0,Michigan
75461,48230-1502,DO-M,Grosse Pointe,MI,2000,52,Internal Medicine,118457,Home,0,Michigan
192370,48126-1881,DO-M,Dearborn,MI,2013,27,Internal Medicine,118457,Home,5,Michigan
182025,48220-2937,DO-M,Ferndale,MI,2011,28,Internal Medicine,118468,Home,1,Michigan
184434,48843-7467,DO-M,Howell,MI,2012,27,Internal Medicine,118467,Home,5,Michigan
75061,48103-5003,DO-M,Ann Arbor,MI,2000,40,Internal Medicine,118447,Business,0,Michigan
67858,48183-5112,DO-M,Woodhaven,MI,1997,45,Internal Medicine,118442,Business,0,Michigan
183310,48439-6317,DO-M,Grand Blanc,MI,2012,33,Internal Medicine,118468,Home,5,Michigan
173472,49319-9508,DO-M,Cedar Springs,MI,2010,33,Internal Medicine,118457,Home,5,Michigan
32785,48911-4299,DO-M,Lansing,MI,1974,69,Internal Medicine,118457,Business,14,Michigan
185701,48072-1608,DO-M,Berkley,MI,2012,28,Internal Medicine,118457,Home,5,Michigan
40647,49546-9124,DO-M,Grand Rapids,MI,1980,60,Internal Medicine,118445,Business,0,Michigan
179503,49048-6691,DO-M,Kalamazoo,MI,2011,35,Internal Medicine,118445,Home,1,Michigan
176954,49418-8347,DO-M,Wyoming,MI,2011,29,Internal Medicine,118457,Home,5,Michigan
39261,48438-9250,DO-M,Goodrich,MI,1980,61,Internal Medicine,118445,Home,0,Michigan
59458,48093-8901,DO-M,Warren,MI,1993,49,Internal Medicine,118447,Business,0,Michigan
172409,48044-6324,DO-M,Macomb,MI,2010,32,Internal Medicine,118442,Home,1,Michigan
58706,48462-9096,DO-M,Ortonville,MI,1992,49,Internal Medicine,118464,Home,0,Michigan
172909,48307-2971,DO-M,Rochester Hills,MI,2010,31,Internal Medicine,118449,Home,5,Michigan
42914,48152-5007,DO-M,Livonia,MI,1984,56,Internal Medicine,118457,Business,0,Michigan
160277,48310-2748,DO-M,Sterling Heights,MI,2008,33,Internal Medicine,118468,Home,1,Michigan
185706,49519-9661,DO-M,Wyoming,MI,2012,28,Internal Medicine,118457,Home,5,Michigan
151332,49423-4759,DO-M,Holland,MI,2006,33,Internal Medicine,118457,Home,3,Michigan
26765,48071-5711,DO-M,Madison Heights,MI,1965,75,Internal Medicine,118442,Business,14,Michigan
156213,48912-3015,DO-M,Lansing,MI,2012,39,Internal Medicine,118457,Home,5,Michigan
81022,48309-2948,DO-M,Rochester,MI,2001,48,Internal Medicine,118457,Home,0,Michigan
186223,48314-1026,DO-M,Sterling Heights,MI,2012,27,Internal Medicine,118454,Home,5,Michigan
156214,48306-3042,DO-M,Rochester Hills,MI,2007,33,Internal Medicine,118457,Home,0,Michigan
168247,48135-4001,DO-M,Garden City,MI,2009,42,Internal Medicine,118457,Business,5,Michigan
44596,48185-1877,DO-M,Westland,MI,1985,56,Internal Medicine,118457,Business,0,Michigan
168261,49684-6816,DO-M,Traverse City,MI,2009,32,Internal Medicine,118457,Home,2,Michigan
73269,49424-2023,DO-M,Holland,MI,1999,41,Internal Medicine,118457,Business,0,Michigan
61662,48192-4668,DO-M,Wyandotte,MI,1994,51,Internal Medicine,118457,Business,0,Michigan
188679,48473-8628,DO-M,Swartz Creek,MI,2012,30,Internal Medicine,118468,Home,5,Michigan
184105,48462-9273,DO-M,Ortonville,MI,2012,31,Internal Medicine,118470,Home,5,Michigan
51346,48383-3120,DO-M,White Lake,MI,1989,50,Internal Medicine,118457,Home,0,Michigan
35336,49009-4935,DO-M,Kalamazoo,MI,1977,64,Internal Medicine,118457,Business,0,Michigan
144666,48348-3494,DO-M,Clarkston,MI,2005,35,Internal Medicine,118445,Home,0,Michigan
56466,48309-1154,DO-M,Rochester Hills,MI,1991,49,Internal Medicine,118457,Home,0,Michigan
75763,49316-7714,DO-M,Caledonia,MI,2000,43,Internal Medicine,118460,Home,0,Michigan
173487,48093-3472,DO-M,Warren,MI,2012,34,Internal Medicine,118457,Business,5,Michigan
33417,49201-8126,DO-M,Jackson,MI,1975,65,Internal Medicine,118458,Home,0,Michigan
331672,48038-1273,DO-M,Clinton Township,MI,2012,34,Internal Medicine,118468,Home,5,Michigan
185857,48375-1755,DO-M,Novi,MI,2012,28,Internal Medicine,118459,Home,5,Michigan
172790,48070-1107,DO-M,Huntington Woods,MI,2010,32,Internal Medicine,118447,Home,2,Michigan
75476,49424-2023,DO-M,Holland,MI,2000,41,Internal Medicine,118457,Business,0,Michigan
156218,48356-2471,DO-M,Highland,MI,2007,59,Internal Medicine,118457,Home,0,Michigan
187689,48302-1796,DO-M,Bloomfield Hills,MI,2012,29,Internal Medicine,118466,Home,5,Michigan
54790,49442-3888,DO-M,Muskegon,MI,1990,52,Internal Medicine,118457,Business,0,Michigan
175253,48313-1244,DO-M,Sterling Heights,MI,2010,31,Internal Medicine,118457,Home,5,Michigan
185718,48072-4008,DO-M,Berkley,MI,2012,31,Internal Medicine,118457,Home,5,Michigan
145591,49315-8551,DO-M,Byron Center,MI,2005,35,Internal Medicine,118457,Home,0,Michigan
185719,48240-1167,DO-M,Redford,MI,2012,28,Internal Medicine,118457,Home,5,Michigan
72674,49315-,DO-M,Byron Center,MI,1999,41,Internal Medicine,118446,Home,0,Michigan
173493,48083-6809,DO-M,Troy,MI,2010,30,Internal Medicine,118457,Home,1,Michigan
185721,48313-3328,DO-M,Sterling Heights,MI,2012,29,Internal Medicine,118457,Home,5,Michigan
183883,48310-7705,DO-M,Sterling Heights,MI,2012,28,Internal Medicine,118446,Home,5,Michigan
173495,48386-2904,DO-M,White Lake,MI,2010,32,Internal Medicine,118457,Home,2,Michigan
26062,48323-3357,DO-M,West Bloomfield,MI,1963,76,Internal Medicine,118442,Home,14,Michigan
173496,48820-9685,DO-M,Dewitt,MI,2010,27,Internal Medicine,118457,Home,2,Michigan
173498,48093-3472,DO-M,Warren,MI,2010,30,Internal Medicine,118457,Business,2,Michigan
162463,48073-2629,DO-M,Royal Oak,MI,2008,32,Internal Medicine,118457,Home,5,Michigan
185065,48067-4351,DO-M,Royal Oak,MI,2012,29,Internal Medicine,118463,Home,5,Michigan
184497,48026-0125,DO-M,Fraser,MI,2011,29,Internal Medicine,118467,Home,1,Michigan
36530,49519-9691,DO-M,Wyoming,MI,1978,61,Internal Medicine,118457,Business,0,Michigan
27580,48124-1740,DO-M,Dearborn,MI,1967,73,Internal Medicine,118447,Business,14,Michigan
75479,48230-1936,DO-M,Grosse Pointe,MI,2000,50,Internal Medicine,118457,Home,0,Michigan
190245,48390-5916,DO-M,Walled Lake,MI,2013,27,Internal Medicine,118446,Home,5,Michigan
84679,48065-1333,DO-M,Romeo,MI,2002,39,Internal Medicine,118457,Business,0,Michigan
162141,48103-4407,DO-M,Ann Arbor,MI,2008,34,Internal Medicine,118446,Home,5,Michigan
162469,48070-1637,DO-M,Huntington Woods,MI,2008,32,Internal Medicine,118457,Home,1,Michigan
27211,48170-4622,DO-M,Plymouth,MI,1966,72,Internal Medicine,118446,Business,14,Michigan
25719,48331-1946,DO-M,Farmington Hills,MI,1962,81,Internal Medicine,118445,Home,14,Michigan
81036,49068-1215,DO-M,Marshall,MI,2001,53,Internal Medicine,118457,Home,0,Michigan
181110,48183-4919,DO-M,Trenton,MI,2011,30,Internal Medicine,118446,Home,1,Michigan
151348,49770-9655,DO-M,Petoskey,MI,2007,35,Internal Medicine,118457,Home,0,Michigan
48992,49610-1647,DO-M,Acme,MI,1988,56,Internal Medicine,118453,Home,0,Michigan
187544,48917-9233,DO-M,Lansing,MI,2012,27,Internal Medicine,118466,Home,5,Michigan
168255,48128-1302,DO-M,Dearborn,MI,2009,33,Internal Medicine,118457,Home,2,Michigan
184237,48220-2763,DO-M,Ferndale,MI,2012,29,Internal Medicine,118445,Home,5,Michigan
144682,48823-8341,DO-M,East Lansing,MI,2005,36,Internal Medicine,118445,Home,0,Michigan
173502,48009-3007,DO-M,Birmingham,MI,2010,31,Internal Medicine,118457,Home,2,Michigan
173503,48310-4228,DO-M,Sterling Heights,MI,2010,30,Internal Medicine,118457,Home,2,Michigan
179540,48342-2217,DO-M,Pontiac,MI,2011,27,Internal Medicine,118445,Home,5,Michigan
160289,48302-2960,DO-M,Bloomfield Hills,MI,2008,34,Internal Medicine,118468,Home,1,Michigan
158935,48188-6209,DO-M,Canton,MI,2008,32,Internal Medicine,118449,Home,3,Michigan
192417,48462-8479,DO-M,Ortonville,MI,2013,28,Internal Medicine,118457,Home,5,Michigan
57893,48126-3483,DO-M,Dearborn,MI,1992,59,Internal Medicine,118445,Home,0,Michigan
166658,48317-5480,DO-M,Utica,MI,2009,37,Internal Medicine,118442,Business,3,Michigan
56488,48084-1742,DO-M,Troy,MI,1991,,Internal Medicine,118457,Business,0,Michigan
74688,49849-2514,DO-M,Ishpeming,MI,2000,51,Internal Medicine,118445,Home,0,Michigan
185735,48236-1665,DO-M,Grosse Pointe,MI,2012,28,Internal Medicine,118457,Home,5,Michigan
139849,48602-1935,DO-M,Saginaw,MI,2005,47,Internal Medicine,118457,Home,0,Michigan
184505,48336-3371,DO-M,Farmington Hills,MI,2012,30,Internal Medicine,118467,Home,5,Michigan
39522,48180-1847,DO-M,Taylor,MI,1983,57,Internal Medicine,118446,Business,0,Michigan
170353,48439-9290,DO-M,Grand Blanc,MI,2010,31,Internal Medicine,118470,Home,5,Michigan
174884,49444-7764,DO-M,Muskegon,MI,2010,32,Internal Medicine,118446,Home,1,Michigan
61672,49301-9207,DO-M,Ada,MI,1994,50,Internal Medicine,118457,Home,0,Michigan
50451,48622-9793,DO-M,Farwell,MI,1988,60,Internal Medicine,118457,Home,0,Michigan
64595,48170-3499,DO-M,Plymouth,MI,1995,45,Internal Medicine,118457,Home,0,Michigan
176729,48073-6531,DO-M,Royal Oak,MI,2011,29,Internal Medicine,118467,Home,1,Michigan
32869,48089-2000,DO-M,Warren,MI,1974,71,Internal Medicine,118442,Business,14,Michigan
66731,49048-6173,DO-M,Kalamazoo,MI,1997,44,Internal Medicine,118457,Business,0,Michigan
166537,48430-2625,DO-M,Fenton,MI,2009,33,Internal Medicine,155767,Home,5,Michigan
185738,48304-5158,DO-M,Bloomfield Hills,MI,2012,30,Internal Medicine,118457,Home,5,Michigan
161322,48185-9401,DO-M,Westland,MI,2008,41,Internal Medicine,118448,Home,1,Michigan
165003,48071-2960,DO-M,Madison Heights,MI,2009,32,Internal Medicine,118466,Home,5,Michigan
59812,48323-2343,DO-M,West Bloomfield,MI,1994,49,Internal Medicine,118457,Home,0,Michigan
169432,48083-5057,DO-M,Troy,MI,2009,32,Internal Medicine,118446,Home,5,Michigan
161349,48362-2475,DO-M,Lake Orion,MI,2008,37,Internal Medicine,118445,Home,0,Michigan
58182,49301-9679,DO-M,Ada,MI,1992,47,Internal Medicine,118457,Home,0,Michigan
179878,48439-7346,DO-M,Grand Blanc,MI,2011,33,Internal Medicine,118447,Home,5,Michigan
162429,48038-4441,DO-M,Clinton Township,MI,2008,31,Internal Medicine,118457,Home,2,Michigan
28016,48609-8513,DO-M,Saginaw,MI,1968,72,Internal Medicine,118442,Home,14,Michigan
45601,48334-3275,DO-M,Farmington Hills,MI,1986,54,Internal Medicine,118445,Business,0,Michigan
74617,48035-2958,DO-M,Clinton Township,MI,2000,40,Internal Medicine,118445,Business,0,Michigan
38803,49546-6930,DO-M,Grand Rapids,MI,1982,62,Internal Medicine,118457,Business,0,Michigan
32228,49456-8982,DO-M,Spring Lake,MI,1973,70,Internal Medicine,118453,Home,14,Michigan
145621,48306-4594,DO-M,Rochester,MI,2005,36,Internal Medicine,118457,Home,0,Michigan
70941,48433-1211,DO-M,Flushing,MI,1999,49,Internal Medicine,118457,Business,0,Michigan
168322,49512-9522,DO-M,Grand Rapids,MI,2009,32,Internal Medicine,118457,Home,5,Michigan
69865,48071-2850,DO-M,Madison Heights,MI,1997,43,Internal Medicine,118467,Business,0,Michigan
185244,48085-1643,DO-M,Troy,MI,2012,39,Internal Medicine,182634,Home,5,Michigan
64597,48390-3448,DO-M,Walled Lake,MI,1995,45,Internal Medicine,118457,Business,0,Michigan
192435,48070-1412,DO-M,Huntington Woods,MI,2013,28,Internal Medicine,118457,Home,5,Michigan
183375,48462-9762,DO-M,Ortonville,MI,2012,30,Internal Medicine,118439,Home,5,Michigan
176986,49519-4823,DO-M,Wyoming,MI,2011,29,Internal Medicine,118457,Home,1,Michigan
168324,48642-8892,DO-M,Midland,MI,2009,33,Internal Medicine,118457,Home,1,Michigan
41719,48038-1139,DO-M,Clinton Township,MI,1982,57,Internal Medicine,118457,Business,0,Michigan
9700,49670-0718,DO-M,Northport,MI,1955,85,Internal Medicine,118445,Home,14,Michigan
49515,48307-1723,DO-M,Rochester,MI,1988,52,Internal Medicine,118445,Home,0,Michigan
58187,48105-9327,DO-M,Ann Arbor,MI,1994,72,Internal Medicine,118457,Business,0,Michigan
165316,48820-9330,DO-M,Dewitt,MI,2011,30,Internal Medicine,118457,Home,5,Michigan
65457,48439-9535,DO-M,Grand Blanc,MI,1995,48,Internal Medicine,118445,Home,0,Michigan
144696,48386-1744,DO-M,White Lake,MI,2005,37,Internal Medicine,118445,Home,0,Michigan
168327,48188-8900,DO-M,Canton,MI,2009,31,Internal Medicine,118457,Home,5,Michigan
183697,48071-3456,DO-M,Madison Heights,MI,2012,28,Internal Medicine,118448,Home,5,Michigan
70947,48114-4984,DO-M,Brighton,MI,1998,53,Internal Medicine,118457,Home,0,Michigan
171041,48842-7721,DO-M,Holt,MI,2010,30,Internal Medicine,155767,Home,5,Michigan
168328,48009-5746,DO-M,Birmingham,MI,2009,34,Internal Medicine,118457,Home,3,Michigan
173516,48088-4691,DO-M,Warren,MI,2010,31,Internal Medicine,118457,Home,5,Michigan
165614,48105-1057,DO-M,Ann Arbor,MI,2009,31,Internal Medicine,118448,Home,5,Michigan
193815,48067-1658,DO-M,Royal Oak,MI,2013,29,Internal Medicine,155767,Home,5,Michigan
39819,49770-2278,DO-M,Petoskey,MI,1983,57,Internal Medicine,118457,Business,0,Michigan
39320,49770-2278,DO-M,Petoskey,MI,1983,62,Internal Medicine,118445,Business,0,Michigan
180587,48135-4001,DO-M,Garden City,MI,2011,28,Internal Medicine,118466,Business,1,Michigan
64578,48193-7442,DO-M,Riverview,MI,1995,44,Internal Medicine,118457,Business,0,Michigan
173603,48444-1071,DO-M,Imlay City,MI,2010,33,Internal Medicine,118457,Home,2,Michigan
185750,48320-1373,DO-M,Keego Harbor,MI,2012,31,Internal Medicine,118457,Home,5,Michigan
185751,48439-7652,DO-M,Grand Blanc,MI,2012,27,Internal Medicine,118457,Home,5,Michigan
72318,48326-2776,DO-M,Auburn Hills,MI,1999,42,Internal Medicine,118442,Business,0,Michigan
165209,48336-1421,DO-M,Farmington Hills,MI,2009,36,Internal Medicine,118462,Home,5,Michigan
176995,48306-4818,DO-M,Rochester,MI,2011,30,Internal Medicine,118457,Home,1,Michigan
176997,48381-1059,DO-M,Milford,MI,2011,33,Internal Medicine,118457,Home,1,Michigan
36161,48066-1528,DO-M,Roseville,MI,1978,61,Internal Medicine,118453,Business,0,Michigan
179558,48089-2048,DO-M,Warren,MI,2011,29,Internal Medicine,118445,Home,1,Michigan
168334,48084-3902,DO-M,Troy,MI,2009,31,Internal Medicine,118457,Home,5,Michigan
173608,49341-8907,DO-M,Rockford,MI,2010,31,Internal Medicine,118457,Home,5,Michigan
24839,48071-5715,DO-M,Madison Heights,MI,1960,79,Internal Medicine,118445,Business,14,Michigan
45863,48603-9689,DO-M,Saginaw,MI,1986,57,Internal Medicine,118457,Home,0,Michigan
151471,49009-3819,DO-M,Kalamazoo,MI,2007,35,Internal Medicine,118457,Home,0,Michigan
176999,48439-7566,DO-M,Grand Blanc,MI,2011,29,Internal Medicine,118457,Home,1,Michigan
185754,48917-2048,DO-M,Lansing,MI,2012,28,Internal Medicine,118457,Home,5,Michigan
66048,48182-9753,DO-M,Temperance,MI,1996,46,Internal Medicine,118445,Home,0,Michigan
173611,48323-1909,DO-M,West Bloomfield,MI,2010,30,Internal Medicine,118457,Home,2,Michigan
148061,48025-2169,DO-M,Franklin,MI,2005,38,Internal Medicine,118469,Home,3,Michigan
54522,48152-3603,DO-M,Livonia,MI,1990,50,Internal Medicine,118445,Business,0,Michigan
10881,48043-2967,DO-M,Mount Clemens,MI,1957,86,Internal Medicine,118442,Business,14,Michigan
179100,48220-1967,DO-M,Ferndale,MI,2011,31,Internal Medicine,118466,Home,1,Michigan
177001,48313-5348,DO-M,Sterling Heights,MI,2011,28,Internal Medicine,118457,Home,1,Michigan
192457,49348-1508,DO-M,Wayland,MI,2013,29,Internal Medicine,118457,Home,5,Michigan
40713,48038-6332,DO-M,Clinton Township,MI,1983,57,Internal Medicine,118457,Business,0,Michigan
162252,48226-4582,DO-M,Detroit,MI,2008,31,Internal Medicine,118469,Home,2,Michigan
50425,49749-9792,DO-M,Indian River,MI,1988,54,Internal Medicine,118457,Business,0,Michigan
